,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
56,9893,4013103145,3145.0,39714,Pindakaas ,4013103150.0,my,0,1,10,0.0,,17,['Pindakaas'],['Pindakaas'],['pindakaas'],['pindakaas'],['pindakaas'],['pindakas'],pindakas,1,0,0,0,0,0,0,0,0,0,1,0,0,['pindakas'],1,pindakas,2,1,[3.8],3.8
57,9919,4013103145,3145.0,41198,"Ik ga naar een restaurant. Genaamt: Bonte koe. Als toetje kan je een wafel nemen met chocolade saus, slagroom, arbeien en poedersuiler. Mmmmmn?????????????????????????? ",,group,2,1,10,0.0,,17,"['Ik', 'ga', 'naar', 'een', 'restaurant', 'Genaamt', 'Bonte', 'koe', 'Als', 'toetje', 'kan', 'je', 'een', 'wafel', 'nemen', 'met', 'chocolade', 'saus', 'slagroom', 'arbeien', 'en', 'poedersuiler', 'Mmmmmn']","['Ik', 'ga', 'naar', 'een', 'restaurant', 'Genaamt', 'Bonte', 'koe', 'Als', 'toetje', 'kan', 'je', 'een', 'wafel', 'nemen', 'met', 'chocolade', 'saus', 'slagroom', 'arbeien', 'en', 'poedersuiler', 'Mmmn']","['ik', 'ga', 'naar', 'een', 'restaurant', 'genaamt', 'bonte', 'koe', 'als', 'toetje', 'kan', 'je', 'een', 'wafel', 'nemen', 'met', 'chocolade', 'saus', 'slagroom', 'arbeien', 'en', 'poedersuiler', 'mmmn']","['ga', 'restaurant', 'genaamt', 'bonte', 'koe', 'toetje', 'wafel', 'nemen', 'chocolade', 'saus', 'slagroom', 'arbeien', 'poedersuiler', 'mmmn']","['ga', 'restaurant', 'genaamt', 'bonte', 'koe', 'toetje', 'wafel', 'nemen', 'chocolade', 'saus', 'slagroom', 'arbeien', 'poedersuiler', 'mmmn']","['ga', 'restaurant', 'genaamt', 'bont', 'koe', 'toetj', 'wafel', 'nem', 'chocolad', 'saus', 'slagrom', 'arbei', 'poedersuiler', 'mmmn']","ga,restaurant,genaamt,bont,koe,toetj,wafel,nem,chocolad,saus,slagrom,arbei,poedersuiler,mmmn",4,0,0,0,2,0,0,0,0,0,1,0,0,"['saus', 'wafel', 'restaurant', 'chocolad', 'slagrom', 'toetj']",6,"saus,wafel,restaurant,chocolad,slagrom,toetj",2,14,"[4.2, 3.2, 5, 4]",4.1
58,9997,4013103150,3150.0,39777,Ik heb je boteram gepakt en het mes en de pindakaas staan klaar,4013103145.0,my,0,1,11,0.0,,14,"['Ik', 'heb', 'je', 'boteram', 'gepakt', 'en', 'het', 'mes', 'en', 'de', 'pindakaas', 'staan', 'klaar']","['Ik', 'heb', 'je', 'boteram', 'gepakt', 'en', 'het', 'mes', 'en', 'de', 'pindakaas', 'staan', 'klaar']","['ik', 'heb', 'je', 'boteram', 'gepakt', 'en', 'het', 'mes', 'en', 'de', 'pindakaas', 'staan', 'klaar']","['boteram', 'gepakt', 'mes', 'pindakaas', 'staan', 'klaar']","['boteram', 'gepakt', 'mes', 'pindakaas', 'staan', 'klaar']","['boteram', 'gepakt', 'mes', 'pindakas', 'stan', 'klar']","boteram,gepakt,mes,pindakas,stan,klar",1,0,0,0,0,0,0,0,0,0,1,0,0,['pindakas'],1,pindakas,3,6,[3.8],3.8
66,16481,3310002267,2267.0,19946,Dont sap juju on that leid ,3310002280.0,my,0,1,10,0.0,,24,"['Dont', 'sap', 'juju', 'on', 'that', 'leid']","['Dont', 'sap', 'juju', 'on', 'that', 'leid']","['dont', 'sap', 'juju', 'on', 'that', 'leid']","['dont', 'sap', 'juju', 'on', 'that', 'leid']","['dont', 'sap', 'juju', 'on', 'that', 'leid']","['dont', 'sap', 'juju', 'on', 'that', 'leid']","dont,sap,juju,on,that,leid",0,1,0,0,0,0,0,0,0,0,1,0,0,['sap'],1,sap,9,6,[5],5.0
71,17001,3310002276,2276.0,20198,Lekker pizza ,,group,0,1,11,0.0,,17,"['Lekker', 'pizza']","['Lekker', 'pizza']","['lekker', 'pizza']","['lekker', 'pizza']","['lekker', 'pizza']","['lekker', 'pizza']","lekker,pizza",0,0,0,0,0,0,0,0,1,0,1,0,0,['pizza'],1,pizza,5,2,[3],3.0
72,17065,3310002280,2280.0,16475,Lekker pizza eten,3310002274.0,my,0,1,11,2.0,,18,"['Lekker', 'pizza', 'eten']","['Lekker', 'pizza', 'eten']","['lekker', 'pizza', 'eten']","['lekker', 'pizza', 'eten']","['lekker', 'pizza', 'eten']","['lekker', 'pizza', 'eten']","lekker,pizza,eten",0,0,0,0,1,0,0,0,1,0,0,0,1,"['pizza', 'eten']",2,"pizza,eten",5,3,[3],3.0
78,17315,3310002281,2281.0,16430,Kaas vlinder,,group,1,0,10,0.0,,16,"['Kaas', 'vlinder']","['Kaas', 'vlinder']","['kaas', 'vlinder']","['kaas', 'vlinder']","['kaas', 'vlinder']","['kas', 'vlinder']","kas,vlinder",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,8,2,[4],4.0
81,17832,3310003317,3317.0,17499,Ik ga lekker donut en tompouce eten omdat het gister valentijn was en ik nog wat had overgehouden,,group,0,0,10,0.0,,15,"['Ik', 'ga', 'lekker', 'donut', 'en', 'tompouce', 'eten', 'omdat', 'het', 'gister', 'valentijn', 'was', 'en', 'ik', 'nog', 'wat', 'had', 'overgehouden']","['Ik', 'ga', 'lekker', 'donut', 'en', 'tompouce', 'eten', 'omdat', 'het', 'gister', 'valentijn', 'was', 'en', 'ik', 'nog', 'wat', 'had', 'overgehouden']","['ik', 'ga', 'lekker', 'donut', 'en', 'tompouce', 'eten', 'omdat', 'het', 'gister', 'valentijn', 'was', 'en', 'ik', 'nog', 'wat', 'had', 'overgehouden']","['ga', 'lekker', 'donut', 'tompouce', 'eten', 'gister', 'valentijn', 'overgehouden']","['ga', 'lekker', 'donut', 'tompouce', 'eten', 'gister', 'valentijn', 'overgehouden']","['ga', 'lekker', 'donut', 'tompouc', 'eten', 'gister', 'valentijn', 'overgehoud']","ga,lekker,donut,tompouc,eten,gister,valentijn,overgehoud",1,0,0,0,1,0,0,0,2,1,1,0,0,"['donut', 'eten', 'tompouc']",3,"donut,eten,tompouc",4,8,"[4.2, 4]",4.1
83,19958,3310102290,2290.0,17118,Wij friet,,group,0,0,11,0.0,,24,"['Wij', 'friet']","['Wij', 'friet']","['wij', 'friet']","['wij', 'friet']","['wij', 'friet']","['wij', 'friet']","wij,friet",1,0,0,0,0,0,0,0,0,0,1,0,0,['friet'],1,friet,1,2,[4],4.0
91,22263,3812402859,2859.0,20406,Wij eten soort van friet maar groter en sla en kippenbout,,group,3,1,10,2.0,,16,"['Wij', 'eten', 'soort', 'van', 'friet', 'maar', 'groter', 'en', 'sla', 'en', 'kippenbout']","['Wij', 'eten', 'soort', 'van', 'friet', 'maar', 'groter', 'en', 'sla', 'en', 'kippenbout']","['wij', 'eten', 'soort', 'van', 'friet', 'maar', 'groter', 'en', 'sla', 'en', 'kippenbout']","['wij', 'eten', 'soort', 'friet', 'groter', 'sla', 'kippenbout']","['wij', 'eten', 'soort', 'friet', 'groter', 'sla', 'kippenbout']","['wij', 'eten', 'soort', 'friet', 'groter', 'sla', 'kippenbout']","wij,eten,soort,friet,groter,sla,kippenbout",1,0,0,0,1,0,0,0,0,0,0,0,1,"['eten', 'friet']",2,"eten,friet",6,7,[4],4.0
93,22318,3812402860,2860.0,18404,Like iedereen op de hamburger ,,group,2,1,10,0.0,,17,"['Like', 'iedereen', 'op', 'de', 'hamburger']","['Like', 'iedereen', 'op', 'de', 'hamburger']","['like', 'iedereen', 'op', 'de', 'hamburger']","['like', 'iedereen', 'hamburger']","['like', 'iedereen', 'hamburger']","['lik', 'iederen', 'hamburger']","lik,iederen,hamburger",0,0,0,0,0,0,0,0,1,0,1,0,0,['hamburger'],1,hamburger,2,3,[3.5],3.5
108,22861,3812402869,2869.0,20135,#pizza??+??+????+kaas=??????????????,,group,3,0,10,0.0,,15,"['pizza', 'kaas']","['pizza', 'kaas']","['pizza', 'kaas']","['pizza', 'kaas']","['pizza', 'kaas']","['pizza', 'kas']","pizza,kas",1,0,0,0,0,0,0,0,1,0,1,0,0,"['pizza', 'kas']",2,"pizza,kas",13,2,"[3, 4]",3.5
110,22873,3812402869,2869.0,20403,We eten friet want hier is zaterdag frietjesdag #frietjesdag??????,,group,0,0,10,0.0,,15,"['We', 'eten', 'friet', 'want', 'hier', 'is', 'zaterdag', 'frietjesdag', 'frietjesdag']","['We', 'eten', 'friet', 'want', 'hier', 'is', 'zaterdag', 'frietjesdag', 'frietjesdag']","['we', 'eten', 'friet', 'want', 'hier', 'is', 'zaterdag', 'frietjesdag', 'frietjesdag']","['we', 'eten', 'friet', 'zaterdag', 'frietjesdag', 'frietjesdag']","['we', 'eten', 'friet', 'zaterdag', 'frietjesdag', 'frietjesdag']","['we', 'eten', 'friet', 'zaterdag', 'frietjesdag', 'frietjesdag']","we,eten,friet,zaterdag,frietjesdag,frietjesdag",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'friet']",2,"eten,friet",13,6,[4],4.0
111,22876,3812402869,2869.0,20407,Wij eten friet ennnnnnnnnnnn salade hmpf??????,,group,0,0,10,0.0,,15,"['Wij', 'eten', 'friet', 'ennnnnnnnnnnn', 'salade', 'hmpf']","['Wij', 'eten', 'friet', 'enn', 'salade', 'hmpf']","['wij', 'eten', 'friet', 'enn', 'salade', 'hmpf']","['wij', 'eten', 'friet', 'enn', 'salade', 'hmpf']","['wij', 'eten', 'friet', 'enn', 'salade', 'hmpf']","['wij', 'eten', 'friet', 'enn', 'salad', 'hmpf']","wij,eten,friet,enn,salad,hmpf",2,0,0,0,1,0,0,0,1,0,1,0,0,"['salad', 'eten', 'friet']",3,"salad,eten,friet",13,6,"[1.8, 4]",2.9
112,22881,3812402869,2869.0,20413,W'zijn in limburg bij opa en oma en eten friet want het is frietjesdag effe een afkorting yyyflww*                                   ,3812402858.0,my,0,0,10,0.0,,15,"['W', 'zijn', 'in', 'limburg', 'bij', 'opa', 'en', 'oma', 'en', 'eten', 'friet', 'want', 'het', 'is', 'frietjesdag', 'effe', 'een', 'afkorting', 'yyyflww']","['W', 'zijn', 'in', 'limburg', 'bij', 'opa', 'en', 'oma', 'en', 'eten', 'friet', 'want', 'het', 'is', 'frietjesdag', 'effe', 'een', 'afkorting', 'yyflww']","['w', 'zijn', 'in', 'limburg', 'bij', 'opa', 'en', 'oma', 'en', 'eten', 'friet', 'want', 'het', 'is', 'frietjesdag', 'effe', 'een', 'afkorting', 'yyflww']","['limburg', 'opa', 'oma', 'eten', 'friet', 'frietjesdag', 'effe', 'afkorting', 'yyflww']","['limburg', 'opa', 'oma', 'eten', 'friet', 'frietjesdag', 'effe', 'afkorting', 'yyflww']","['limburg', 'opa', 'oma', 'eten', 'friet', 'frietjesdag', 'eff', 'afkort', 'yyflww']","limburg,opa,oma,eten,friet,frietjesdag,eff,afkort,yyflww",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'friet']",2,"eten,friet",13,9,[4],4.0
114,23110,3812402879,2879.0,16581,Wat zijn dit voor frietjes?????????????????????????,3812402869.0,my,0,0,11,0.0,,25,"['Wat', 'zijn', 'dit', 'voor', 'frietjes']","['Wat', 'zijn', 'dit', 'voor', 'frietjes']","['wat', 'zijn', 'dit', 'voor', 'frietjes']",['frietjes'],['frietjes'],['frietjes'],frietjes,0,0,0,0,0,0,0,0,1,0,1,0,0,['frietjes'],1,frietjes,4,1,[4],4.0
115,23212,3812402879,2879.0,19630,Ja frietjes lekker,,group,2,0,11,2.0,,25,"['Ja', 'frietjes', 'lekker']","['Ja', 'frietjes', 'lekker']","['ja', 'frietjes', 'lekker']","['frietjes', 'lekker']","['frietjes', 'lekker']","['frietjes', 'lekker']","frietjes,lekker",0,0,0,0,0,0,0,0,1,0,0,0,1,['frietjes'],1,frietjes,4,2,[4],4.0
122,25338,4314103196,3196.0,19389,En ik zit aan de cola,,group,0,0,10,0.0,,15,"['En', 'ik', 'zit', 'aan', 'de', 'cola']","['En', 'ik', 'zit', 'aan', 'de', 'cola']","['en', 'ik', 'zit', 'aan', 'de', 'cola']","['zit', 'cola']","['zit', 'cola']","['zit', 'cola']","zit,cola",0,0,0,0,0,0,1,0,0,0,1,0,0,['cola'],1,cola,8,2,[4.4],4.4
124,25396,4314103196,3196.0,19640,U kunt genieten van het leven of u kunt de hele dag munten poetsen #donald duck,,group,0,0,10,0.0,,15,"['U', 'kunt', 'genieten', 'van', 'het', 'leven', 'of', 'u', 'kunt', 'de', 'hele', 'dag', 'munten', 'poetsen', 'donald', 'duck']","['U', 'kunt', 'genieten', 'van', 'het', 'leven', 'of', 'u', 'kunt', 'de', 'hele', 'dag', 'munten', 'poetsen', 'donald', 'duck']","['u', 'kunt', 'genieten', 'van', 'het', 'leven', 'of', 'u', 'kunt', 'de', 'hele', 'dag', 'munten', 'poetsen', 'donald', 'duck']","['kunt', 'genieten', 'leven', 'kunt', 'hele', 'dag', 'munten', 'poetsen', 'donald', 'duck']","['kunt', 'genieten', 'leven', 'kunt', 'hele', 'dag', 'munten', 'poetsen', 'donald', 'duck']","['kunt', 'geniet', 'lev', 'kunt', 'hel', 'dag', 'munt', 'poets', 'donald', 'duck']","kunt,geniet,lev,kunt,hel,dag,munt,poets,donald,duck",1,0,0,0,0,0,0,0,0,0,1,0,0,['munt'],1,munt,8,10,[3.8],3.8
127,25438,4314103196,3196.0,20176,Ik ga vanavond pizza eten,,group,0,0,10,2.0,,15,"['Ik', 'ga', 'vanavond', 'pizza', 'eten']","['Ik', 'ga', 'vanavond', 'pizza', 'eten']","['ik', 'ga', 'vanavond', 'pizza', 'eten']","['ga', 'vanavond', 'pizza', 'eten']","['ga', 'vanavond', 'pizza', 'eten']","['ga', 'vanavond', 'pizza', 'eten']","ga,vanavond,pizza,eten",0,0,0,0,1,0,0,0,1,0,0,0,1,"['pizza', 'eten']",2,"pizza,eten",8,4,[3],3.0
128,25440,4314103196,3196.0,20224,Ik zit aan de pizza,,group,0,0,10,0.0,,15,"['Ik', 'zit', 'aan', 'de', 'pizza']","['Ik', 'zit', 'aan', 'de', 'pizza']","['ik', 'zit', 'aan', 'de', 'pizza']","['zit', 'pizza']","['zit', 'pizza']","['zit', 'pizza']","zit,pizza",0,0,0,0,0,0,0,0,1,0,1,0,0,['pizza'],1,pizza,8,2,[3],3.0
133,27592,3912502886,2886.0,34407,Kaas is lekker geef pls like,,group,0,0,11,0.0,,21,"['Kaas', 'is', 'lekker', 'geef', 'pls', 'like']","['Kaas', 'is', 'lekker', 'geef', 'pls', 'like']","['kaas', 'is', 'lekker', 'geef', 'pls', 'like']","['kaas', 'lekker', 'geef', 'pls', 'like']","['kaas', 'lekker', 'geef', 'pls', 'like']","['kas', 'lekker', 'gef', 'pls', 'lik']","kas,lekker,gef,pls,lik",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,13,5,[4],4.0
134,27595,3912502886,2886.0,34447,Kaas is lekker,3912502908.0,my,0,0,11,0.0,,21,"['Kaas', 'is', 'lekker']","['Kaas', 'is', 'lekker']","['kaas', 'is', 'lekker']","['kaas', 'lekker']","['kaas', 'lekker']","['kas', 'lekker']","kas,lekker",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,13,2,[4],4.0
137,27760,3912502887,2887.0,42430, Kaas lol,3912502899.0,my,0,1,11,0.0,,21,"['Kaas', 'lol']","['Kaas', 'lol']","['kaas', 'lol']","['kaas', 'lol']","['kaas', 'lol']","['kas', 'lol']","kas,lol",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,1,2,[4],4.0
149,29165,3912502899,2899.0,42854,Ik eet nom nom ijs ,3912502890.0,my,0,1,10,0.0,,18,"['Ik', 'eet', 'nom', 'nom', 'ijs']","['Ik', 'eet', 'nom', 'nom', 'ijs']","['ik', 'eet', 'nom', 'nom', 'ijs']","['eet', 'nom', 'nom', 'ijs']","['eet', 'nom', 'nom', 'ijs']","['eet', 'nom', 'nom', 'ijs']","eet,nom,nom,ijs",1,0,0,0,1,0,0,0,0,0,1,0,0,"['ijs', 'eet']",2,"ijs,eet",8,4,[4],4.0
152,29938,3912502903,2903.0,37548,Ik niet heb net kapsalon bij noortjes zaak gegeten,,group,1,0,11,1.0,,24,"['Ik', 'niet', 'heb', 'net', 'kapsalon', 'bij', 'noortjes', 'zaak', 'gegeten']","['Ik', 'niet', 'heb', 'net', 'kapsalon', 'bij', 'noortjes', 'zaak', 'gegeten']","['ik', 'niet', 'heb', 'net', 'kapsalon', 'bij', 'noortjes', 'zaak', 'gegeten']","['net', 'kapsalon', 'noortjes', 'zaak', 'gegeten']","['net', 'kapsalon', 'noortjes', 'zaak', 'gegeten']","['net', 'kapsalon', 'noortjes', 'zak', 'geget']","net,kapsalon,noortjes,zak,geget",0,0,0,0,0,0,0,0,0,1,0,1,0,['kapsalon'],1,kapsalon,1,5,[3.5],3.5
154,30018,3912502905,2905.0,36434,Hoi hoe gaat het met jullie Ik hou heel erg veel van jullie maar ik ben nu een koekje aan het eten En dit heb ik allemaal ingesproken want dat vind ik super cool Kennen jullie een van de mooiste dingen van de hele wereld Ik weet echt niet wat ik allemaal zeg maar ja dat denk beter beter mij,,group,0,1,11,0.0,,15,"['Hoi', 'hoe', 'gaat', 'het', 'met', 'jullie', 'Ik', 'hou', 'heel', 'erg', 'veel', 'van', 'jullie', 'maar', 'ik', 'ben', 'nu', 'een', 'koekje', 'aan', 'het', 'eten', 'En', 'dit', 'heb', 'ik', 'allemaal', 'ingesproken', 'want', 'dat', 'vind', 'ik', 'super', 'cool', 'Kennen', 'jullie', 'een', 'van', 'de', 'mooiste', 'dingen', 'van', 'de', 'hele', 'wereld', 'Ik', 'weet', 'echt', 'niet', 'wat', 'ik', 'allemaal', 'zeg', 'maar', 'ja', 'dat', 'denk', 'beter', 'beter', 'mij']","['Hoi', 'hoe', 'gaat', 'het', 'met', 'jullie', 'Ik', 'hou', 'heel', 'erg', 'veel', 'van', 'jullie', 'maar', 'ik', 'ben', 'nu', 'een', 'koekje', 'aan', 'het', 'eten', 'En', 'dit', 'heb', 'ik', 'allemaal', 'ingesproken', 'want', 'dat', 'vind', 'ik', 'super', 'cool', 'Kennen', 'jullie', 'een', 'van', 'de', 'mooiste', 'dingen', 'van', 'de', 'hele', 'wereld', 'Ik', 'weet', 'echt', 'niet', 'wat', 'ik', 'allemaal', 'zeg', 'maar', 'ja', 'dat', 'denk', 'beter', 'beter', 'mij']","['hoi', 'hoe', 'gaat', 'het', 'met', 'jullie', 'ik', 'hou', 'heel', 'erg', 'veel', 'van', 'jullie', 'maar', 'ik', 'ben', 'nu', 'een', 'koekje', 'aan', 'het', 'eten', 'en', 'dit', 'heb', 'ik', 'allemaal', 'ingesproken', 'want', 'dat', 'vind', 'ik', 'super', 'cool', 'kennen', 'jullie', 'een', 'van', 'de', 'mooiste', 'dingen', 'van', 'de', 'hele', 'wereld', 'ik', 'weet', 'echt', 'niet', 'wat', 'ik', 'allemaal', 'zeg', 'maar', 'ja', 'dat', 'denk', 'beter', 'beter', 'mij']","['hoi', 'gaat', 'jullie', 'hou', 'heel', 'erg', 'jullie', 'koekje', 'eten', 'allemaal', 'ingesproken', 'vind', 'super', 'cool', 'kennen', 'jullie', 'mooiste', 'dingen', 'hele', 'wereld', 'weet', 'echt', 'allemaal', 'zeg', 'denk', 'beter', 'beter']","['hoi', 'gaat', 'jullie', 'hou', 'heel', 'erg', 'jullie', 'koekje', 'eten', 'allemaal', 'ingesproken', 'vind', 'super', 'cool', 'kennen', 'jullie', 'mooiste', 'dingen', 'hele', 'wereld', 'weet', 'echt', 'allemaal', 'zeg', 'denk', 'beter', 'beter']","['hoi', 'gat', 'jullie', 'hou', 'hel', 'erg', 'jullie', 'koekj', 'eten', 'allemal', 'ingesprok', 'vind', 'super', 'col', 'kenn', 'jullie', 'mooist', 'ding', 'hel', 'wereld', 'wet', 'echt', 'allemal', 'zeg', 'denk', 'beter', 'beter']","hoi,gat,jullie,hou,hel,erg,jullie,koekj,eten,allemal,ingesprok,vind,super,col,kenn,jullie,mooist,ding,hel,wereld,wet,echt,allemal,zeg,denk,beter,beter",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'koekj']",2,"eten,koekj",1,27,[4],4.0
160,30240,3912502906,2906.0,39906,Boterhammen en een peperkoek,3912502892.0,my,0,1,10,0.0,,16,"['Boterhammen', 'en', 'een', 'peperkoek']","['Boterhammen', 'en', 'een', 'peperkoek']","['boterhammen', 'en', 'een', 'peperkoek']","['boterhammen', 'peperkoek']","['boterhammen', 'peperkoek']","['boterhamm', 'peperkoek']","boterhamm,peperkoek",1,0,0,0,0,0,0,0,1,0,1,0,0,"['peperkoek', 'boterhamm']",2,"peperkoek,boterhamm",9,2,"[4.2, 2]",3.1
161,30455,3912502908,2908.0,40965,Ja ja ja doei doei doei doei ja ja ja doe ik doe dit Ik neem dit op Vergeet die 3 niet Ik wil het wel hebben anders ga ik daar te eten taarten eten lol alle Laura's zijn taarten,,group,0,0,10,0.0,,17,"['Ja', 'ja', 'ja', 'doei', 'doei', 'doei', 'doei', 'ja', 'ja', 'ja', 'doe', 'ik', 'doe', 'dit', 'Ik', 'neem', 'dit', 'op', 'Vergeet', 'die', '3', 'niet', 'Ik', 'wil', 'het', 'wel', 'hebben', 'anders', 'ga', 'ik', 'daar', 'te', 'eten', 'taarten', 'eten', 'lol', 'alle', 'Laura', 's', 'zijn', 'taarten']","['Ja', 'ja', 'ja', 'doei', 'doei', 'doei', 'doei', 'ja', 'ja', 'ja', 'doe', 'ik', 'doe', 'dit', 'Ik', 'neem', 'dit', 'op', 'Vergeet', 'die', '3', 'niet', 'Ik', 'wil', 'het', 'wel', 'hebben', 'anders', 'ga', 'ik', 'daar', 'te', 'eten', 'taarten', 'eten', 'lol', 'alle', 'Laura', 's', 'zijn', 'taarten']","['ja', 'ja', 'ja', 'doei', 'doei', 'doei', 'doei', 'ja', 'ja', 'ja', 'doe', 'ik', 'doe', 'dit', 'ik', 'neem', 'dit', 'op', 'vergeet', 'die', '3', 'niet', 'ik', 'wil', 'het', 'wel', 'hebben', 'anders', 'ga', 'ik', 'daar', 'te', 'eten', 'taarten', 'eten', 'lol', 'alle', 'laura', 's', 'zijn', 'taarten']","['doei', 'doei', 'doei', 'doei', 'doe', 'doe', 'neem', 'vergeet', 'wel', 'anders', 'ga', 'eten', 'taarten', 'eten', 'lol', 'alle', 'laura', 'taarten']","['doei', 'doei', 'doei', 'doei', 'doe', 'doe', 'neem', 'vergeet', 'wel', 'anders', 'ga', 'eten', 'taarten', 'eten', 'lol', 'alle', 'laura', 'taarten']","['doei', 'doei', 'doei', 'doei', 'doe', 'doe', 'nem', 'verget', 'wel', 'ander', 'ga', 'eten', 'taart', 'eten', 'lol', 'all', 'laura', 'taart']","doei,doei,doei,doei,doe,doe,nem,verget,wel,ander,ga,eten,taart,eten,lol,all,laura,taart",1,0,0,0,1,0,0,0,0,1,1,0,0,"['taart', 'taart', 'eten', 'eten']",4,"taart,taart,eten,eten",9,18,"[4, 4]",4.0
162,30475,3912502908,2908.0,41381,Lolololololololololololol lololololololololololol kopieer twee keer 3 keer bellen kannibalen Tony Chocolonely lekker is dat echt waar nieuwe reclame probeer ze dat is lekker chocola en heel veel smaken Dit is een,,group,0,0,10,0.0,,17,"['Lolololololololololololol', 'lololololololololololol', 'kopieer', 'twee', 'keer', '3', 'keer', 'bellen', 'kannibalen', 'Tony', 'Chocolonely', 'lekker', 'is', 'dat', 'echt', 'waar', 'nieuwe', 'reclame', 'probeer', 'ze', 'dat', 'is', 'lekker', 'chocola', 'en', 'heel', 'veel', 'smaken', 'Dit', 'is', 'een']","['Lolololololololololololol', 'lololololololololololol', 'kopieer', 'twee', 'keer', '3', 'keer', 'bellen', 'kannibalen', 'Tony', 'Chocolonely', 'lekker', 'is', 'dat', 'echt', 'waar', 'nieuwe', 'reclame', 'probeer', 'ze', 'dat', 'is', 'lekker', 'chocola', 'en', 'heel', 'veel', 'smaken', 'Dit', 'is', 'een']","['lolololololololololololol', 'lololololololololololol', 'kopieer', 'twee', 'keer', '3', 'keer', 'bellen', 'kannibalen', 'tony', 'chocolonely', 'lekker', 'is', 'dat', 'echt', 'waar', 'nieuwe', 'reclame', 'probeer', 'ze', 'dat', 'is', 'lekker', 'chocola', 'en', 'heel', 'veel', 'smaken', 'dit', 'is', 'een']","['lolololololololololololol', 'lololololololololololol', 'kopieer', 'twee', 'keer', 'keer', 'bellen', 'kannibalen', 'tony', 'chocolonely', 'lekker', 'echt', 'waar', 'nieuwe', 'reclame', 'probeer', 'lekker', 'chocola', 'heel', 'smaken']","['lolololololololololololol', 'lololololololololololol', 'kopieer', 'twee', 'keer', 'keer', 'bellen', 'kannibalen', 'tony', 'chocolonely', 'lekker', 'echt', 'waar', 'nieuwe', 'reclame', 'probeer', 'lekker', 'chocola', 'heel', 'smaken']","['lolololololololololololol', 'lololololololololololol', 'kopieer', 'twee', 'ker', 'ker', 'bell', 'kannibal', 'tony', 'chocolonely', 'lekker', 'echt', 'war', 'nieuw', 'reclam', 'prober', 'lekker', 'chocola', 'hel', 'smak']","lolololololololololololol,lololololololololololol,kopieer,twee,ker,ker,bell,kannibal,tony,chocolonely,lekker,echt,war,nieuw,reclam,prober,lekker,chocola,hel,smak",1,0,0,0,0,0,1,0,0,0,1,0,0,"['chocola', 'chocolonely']",2,"chocola,chocolonely",9,20,"[5, 4.8]",4.9
170,32456,3912702911,2911.0,37416,"Als hij een hond hij had, lag die al op de barbecue",,group,0,0,12,0.0,,20,"['Als', 'hij', 'een', 'hond', 'hij', 'had', 'lag', 'die', 'al', 'op', 'de', 'barbecue']","['Als', 'hij', 'een', 'hond', 'hij', 'had', 'lag', 'die', 'al', 'op', 'de', 'barbecue']","['als', 'hij', 'een', 'hond', 'hij', 'had', 'lag', 'die', 'al', 'op', 'de', 'barbecue']","['hond', 'lag', 'barbecue']","['hond', 'lag', 'barbecue']","['hond', 'lag', 'barbecue']","hond,lag,barbecue",0,0,0,0,0,0,0,0,1,0,1,0,0,['barbecue'],1,barbecue,13,3,[3.3],3.3
179,33031,3912702924,2924.0,35238,Ik ga lekker tosti etahnnnnnn,,group,0,0,11,2.0,,16,"['Ik', 'ga', 'lekker', 'tosti', 'etahnnnnnn']","['Ik', 'ga', 'lekker', 'tosti', 'etahnn']","['ik', 'ga', 'lekker', 'tosti', 'etahnn']","['ga', 'lekker', 'tosti', 'etahnn']","['ga', 'lekker', 'tosti', 'etahnn']","['ga', 'lekker', 'tosti', 'etahnn']","ga,lekker,tosti,etahnn",1,0,0,0,0,0,0,0,0,0,0,0,1,['tosti'],1,tosti,3,4,[4],4.0
